Product_ID,Product_Name,Category,  Unit_Price  ,Stock_Quantity,Stock_Level,Reorder_Point,Lead_Time_Days,Last_Restock_Date,Supplier_ID,Warehouse_Location,Min_Order_Quantity,Status,Entry_Date,Country,Latitude,Longitude
SKU002450,Product_2450,Home & Garden,466.97,953,High,14,22,19/7/2025,SUP011,AISLE-11-SHELF-47,11,Out of Stock,1/3/2025,Belgium,50.5057,2.7023
SKU003181,Product_3181,Toys,68.63,362,Mid,57,3,31/8/2025,SUP049,AISLE-11-SHELF-47,19,In Stock,15/3/2025,Poland,53.4625,15.6671
SKU004052,Product_4052,Clothing,947.04,715,High,16,1,21/7/2024,SUP011,AISLE-11-SHELF-47,37,In Stock,26/9/2023,Germany,49.9614,6.9799
SKU000030,Product_30,Home & Garden,688.90,761,High,70,2,15/3/2025,SUP002,AISLE-11-SHELF-48,21,In Stock,8/12/2024,Spain,40.0841,-6.1048
SKU000465,Product_465,Sports,856.26,354,Mid,96,6,23/2/2025,SUP039,AISLE-11-SHELF-48,34,In Stock,3/2/2025,Austria,47.6979,11.1677
SKU000576,Product_576,Books,221.29,470,Mid,11,6,22/12/2025,SUP025,AISLE-11-SHELF-48,29,In Stock,16/1/2025,Netherlands,52.7419,4.359
SKU002241,Product_2241,Clothing,186.59,981,High,96,6,31/7/2024,SUP047,AISLE-11-SHELF-48,44,In Stock,13/10/2023,Austria,48.4331,10.6985
SKU001381,Product_1381,Home & Garden,31.24,765,High,53,26,31/3/2024,SUP004,AISLE-11-SHELF-49,12,Out of Stock,26/4/2023,Belgium,51.3303,4.3143
SKU002224,Product_2224,Sports,174.15,157,Low,49,3,21/3/2024,SUP047,AISLE-11-SHELF-49,20,In Stock,21/1/2024,Germany,49.2765,11.248
SKU003012,Product_3012,Home & Garden,727.69,743,High,80,1,6/2/2024,SUP037,AISLE-11-SHELF-49,40,In Stock,9/1/2024,Poland,52.5038,21.5924
SKU003075,Product_3075,Books,330.06,595,Mid,15,16,18/9/2024,SUP042,AISLE-11-SHELF-49,26,In Stock,17/5/2024,Spain,42.974,1.8912
SKU004004,Product_4004,Sports,918.99,395,Mid,32,13,14/1/2026,SUP001,AISLE-11-SHELF-49,32,In Stock,23/2/2025,France,42.1327,-3.5449
SKU004237,Product_4237,Home & Garden,769.50,25,Low,48,1,7/5/2025,SUP037,AISLE-11-SHELF-49,17,In Stock,19/7/2024,Austria,47.5802,11.1336
SKU004777,Product_4777,Books,16.67,35,Low,98,2,8/6/2025,SUP039,AISLE-11-SHELF-49,45,In Stock,5/10/2024,Sweden,60.1034,12.5611
SKU002181,Product_2181,Sports,841.74,212,Low,43,11,15/9/2024,SUP025,AISLE-11-SHELF-50,8,In Stock,13/1/2024,Netherlands,52.0703,5.3584
SKU003131,Product_3131,Books,138.06,258,Low,81,8,9/4/2025,SUP035,AISLE-11-SHELF-50,13,In Stock,8/8/2024,Poland,50.0687,16.2306
SKU004545,Product_4545,Electronics,844.64,777,High,79,6,12/2/2025,SUP044,AISLE-11-SHELF-50,28,In Stock,3/1/2025,United Kingdom,53.0525,-7.2098
SKU004628,Product_4628,Toys,73.41,231,Low,93,18,17/12/2025,SUP017,AISLE-11-SHELF-50,47,In Stock,26/2/2025,Poland,54.7483,18.4143
SKU000868,Product_868,Home & Garden,946.24,633,Mid,17,27,12/7/2024,SUP023,AISLE-12-SHELF-01,12,In Stock,25/9/2023,Poland,49.7228,17.759
SKU002624,Product_2624,Electronics,469.99,868,High,67,25,24/11/2023,SUP030,AISLE-12-SHELF-01,34,In Stock,26/4/2023,United Kingdom,51.1246,-5.8302
SKU003204,Product_3204,Home & Garden,366.04,989,High,37,12,10/5/2024,SUP050,AISLE-12-SHELF-01,36,In Stock,31/1/2024,Spain,41.0311,-4.3179
SKU003357,Product_3357,Toys,287.14,540,Mid,71,14,2/12/2024,SUP040,AISLE-12-SHELF-01,16,In Stock,19/1/2024,United Kingdom,55.7025,-5.0325
SKU003856,Product_3856,Sports,937.48,181,Low,69,2,15/9/2023,SUP033,AISLE-12-SHELF-01,38,In Stock,27/6/2023,United Kingdom,50.5141,-5.6412
SKU003889,Product_3889,Office Supplies,487.01,565,Mid,79,2,4/6/2024,SUP006,AISLE-12-SHELF-01,40,In Stock,20/11/2023,France,41.479,7.5869
SKU004852,Product_4852,Home & Garden,747.96,433,Mid,56,5,2/11/2024,SUP032,AISLE-12-SHELF-01,36,Out of Stock,19/3/2024,France,48.7076,-4.0344
SKU000062,Product_62,Toys,907.44,625,Mid,70,27,7/11/2024,SUP035,AISLE-12-SHELF-02,29,In Stock,9/8/2024,Poland,54.7504,21.3684
SKU001994,Product_1994,Clothing,337.75,50,Low,18,29,11/10/2023,SUP016,AISLE-12-SHELF-02,19,In Stock,9/8/2023,Sweden,59.5743,17.4248
SKU003992,Product_3992,Clothing,524.39,726,High,45,15,6/11/2023,SUP013,AISLE-12-SHELF-02,8,In Stock,26/6/2023,France,47.8029,-2.8901
SKU000580,Product_580,Books,756.70,260,Low,46,23,9/2/2024,SUP016,AISLE-12-SHELF-03,40,In Stock,16/8/2023,Germany,52.0536,7.3092
SKU001103,Product_1103,Sports,425.90,992,High,33,27,25/2/2025,SUP042,AISLE-12-SHELF-03,33,Out of Stock,13/1/2025,Austria,48.7244,13.5172
SKU001644,Product_1644,Home & Garden,40.12,985,High,30,27,16/12/2024,SUP030,AISLE-12-SHELF-03,47,Out of Stock,6/2/2024,France,46.4695,6.9426
SKU002903,Product_2903,Home & Garden,106.19,220,Low,64,9,13/4/2025,SUP020,AISLE-12-SHELF-03,10,In Stock,9/7/2024,Italy,46.8006,12.1501
SKU004054,Product_4054,Electronics,11.94,225,Low,66,6,12/4/2025,SUP036,AISLE-12-SHELF-03,23,In Stock,9/12/2024,Austria,47.5212,14.7896
SKU000180,Product_180,Office Supplies,273.32,943,High,60,14,9/12/2024,SUP007,AISLE-12-SHELF-04,21,In Stock,4/8/2024,Poland,51.4077,14.2433
SKU001080,Product_1080,Toys,311.25,248,Low,32,26,17/4/2025,SUP047,AISLE-12-SHELF-04,29,In Stock,14/5/2024,Netherlands,51.3478,6.208
SKU001113,Product_1113,Office Supplies,537.16,895,High,21,29,7/2/2025,SUP016,AISLE-12-SHELF-04,23,In Stock,19/10/2024,Germany,50.3888,13.2653
SKU001631,Product_1631,Toys,281.44,596,Mid,22,10,19/10/2024,SUP008,AISLE-12-SHELF-04,41,Out of Stock,23/11/2023,Netherlands,53.4542,6.9074
SKU002939,Product_2939,Office Supplies,536.36,660,Mid,43,8,9/2/2025,SUP036,AISLE-12-SHELF-04,16,In Stock,3/4/2024,Belgium,49.8437,3.5203
SKU003027,Product_3027,Books,583.80,24,Low,20,2,28/4/2025,SUP015,AISLE-12-SHELF-04,42,In Stock,16/2/2025,France,50.0489,7.8192
SKU004986,Product_4986,Books,944.49,62,Low,71,29,20/11/2024,SUP021,AISLE-12-SHELF-04,5,Out of Stock,28/1/2024,Spain,41.3475,-0.6666
SKU000581,Product_581,Toys,46.46,572,Mid,11,12,1/4/2024,SUP037,AISLE-12-SHELF-05,49,In Stock,30/3/2024,Sweden,60.4474,13.8384
SKU000827,Product_827,Books,986.46,176,Low,12,4,30/12/2024,SUP030,AISLE-12-SHELF-05,23,In Stock,19/7/2024,France,48.3131,4.9293
SKU002832,Product_2832,Office Supplies,19.69,217,Low,11,25,11/7/2025,SUP040,AISLE-12-SHELF-05,29,In Stock,15/3/2025,Sweden,59.0322,16.3447
SKU003321,Product_3321,Toys,624.40,507,Mid,68,23,31/1/2024,SUP050,AISLE-12-SHELF-05,17,In Stock,6/11/2023,Austria,48.2649,15.3876
SKU004456,Product_4456,Books,713.61,788,High,67,27,29/8/2023,SUP043,AISLE-12-SHELF-05,44,In Stock,29/5/2023,France,47.0035,4.6743
SKU000152,Product_152,Books,62.70,401,Mid,11,15,18/9/2023,SUP009,AISLE-12-SHELF-06,18,In Stock,30/5/2023,Netherlands,52.4589,5.3423
SKU000009,Product_9,Toys,752.23,831,High,48,29,16/9/2023,SUP012,AISLE-12-SHELF-07,9,In Stock,28/5/2023,Belgium,49.993,6.3065
SKU000124,Product_124,Home & Garden,115.23,433,Mid,90,18,23/4/2025,SUP001,AISLE-12-SHELF-07,38,In Stock,30/8/2024,Netherlands,51.6295,4.7431
SKU001399,Product_1399,Toys,444.45,700,Mid,61,24,31/3/2024,SUP029,AISLE-12-SHELF-07,48,In Stock,22/7/2023,Austria,48.1897,11.5004
SKU003341,Product_3341,Office Supplies,842.48,634,Mid,66,2,17/4/2024,SUP007,AISLE-12-SHELF-07,49,In Stock,6/7/2023,Italy,42.5586,17.9135
SKU003687,Product_3687,Books,840.54,801,High,64,5,7/5/2025,SUP020,AISLE-12-SHELF-08,47,In Stock,13/11/2024,Italy,38.8993,13.4754
SKU001194,Product_1194,Toys,585.53,699,Mid,89,12,15/1/2026,SUP029,AISLE-12-SHELF-09,32,In Stock,12/2/2025,Austria,48.7194,15.1432
SKU001237,Product_1237,Toys,820.88,507,Mid,15,5,8/3/2024,SUP015,AISLE-12-SHELF-09,28,In Stock,11/1/2024,France,48.4178,-1.8926
SKU001475,Product_1475,Electronics,183.57,603,Mid,64,1,16/12/2023,SUP023,AISLE-12-SHELF-09,26,In Stock,26/5/2023,Sweden,67.4748,13.0259
SKU003570,Product_3570,Home & Garden,345.50,16,Low,60,18,14/6/2023,SUP032,AISLE-12-SHELF-09,26,In Stock,17/4/2023,United Kingdom,53.8335,-5.6402
SKU004668,Product_4668,Home & Garden,997.45,854,High,17,19,18/7/2024,SUP019,AISLE-12-SHELF-09,16,Out of Stock,26/4/2024,Belgium,50.8038,2.6508
SKU004893,Product_4893,Toys,743.80,547,Mid,51,20,25/1/2024,SUP050,AISLE-12-SHELF-09,8,In Stock,17/5/2023,Netherlands,51.4902,4.4584
SKU000060,Product_60,Clothing,588.85,620,Mid,99,28,23/4/2025,SUP013,AISLE-12-SHELF-10,11,In Stock,17/2/2025,Austria,48.4805,16.1452
SKU000400,Product_400,Home & Garden,824.41,650,Mid,76,4,31/10/2024,SUP030,AISLE-12-SHELF-10,48,In Stock,21/8/2024,Belgium,50.848,5.7928
SKU000426,Product_426,Office Supplies,910.53,586,Mid,77,25,14/9/2023,SUP043,AISLE-12-SHELF-10,7,In Stock,9/4/2023,Austria,47.7096,15.8845
SKU000518,Product_518,Sports,654.69,503,Mid,53,4,19/9/2025,SUP048,AISLE-12-SHELF-10,38,In Stock,23/9/2024,United Kingdom,54.144,-7.6269
SKU004855,Product_4855,Books,161.59,71,Low,28,26,31/3/2024,SUP050,AISLE-12-SHELF-10,10,In Stock,2/6/2023,Spain,38.0752,1.918
SKU002198,Product_2198,Toys,800.63,486,Mid,86,29,24/11/2023,SUP046,AISLE-12-SHELF-11,7,In Stock,13/11/2023,United Kingdom,58.4321,-0.7375
SKU002923,Product_2923,Home & Garden,542.83,444,Mid,80,24,30/12/2024,SUP017,AISLE-12-SHELF-11,47,Out of Stock,16/3/2024,United Kingdom,53.4969,0.0335
SKU004551,Product_4551,Sports,140.41,79,Low,99,25,28/12/2024,SUP003,AISLE-12-SHELF-11,32,Out of Stock,11/9/2024,Austria,48.9412,9.9011
SKU000051,Product_51,Books,649.18,156,Low,61,9,30/3/2024,SUP045,AISLE-12-SHELF-12,22,Out of Stock,4/4/2023,Italy,45.071,16.62
SKU000197,Product_197,Office Supplies,604.68,617,Mid,36,23,26/3/2025,SUP016,AISLE-12-SHELF-12,6,In Stock,18/7/2024,United Kingdom,57.1366,0.8276
SKU002476,Product_2476,Clothing,296.74,698,Mid,67,2,7/10/2025,SUP008,AISLE-12-SHELF-12,40,In Stock,27/1/2025,Poland,54.7251,19.6688
SKU003446,Product_3446,Electronics,189.12,644,Mid,19,5,8/10/2025,SUP015,AISLE-12-SHELF-12,6,In Stock,13/2/2025,Sweden,58.5354,20.6841
SKU000651,Product_651,Clothing,861.00,578,Mid,90,5,10/2/2024,SUP030,AISLE-12-SHELF-13,39,In Stock,27/11/2023,Germany,54.4123,10.0592
SKU000977,Product_977,Books,979.92,297,Low,40,4,29/9/2025,SUP039,AISLE-12-SHELF-13,12,In Stock,10/3/2025,Spain,39.1819,3.0513
SKU001038,Product_1038,Books,335.42,873,High,46,17,19/9/2023,SUP005,AISLE-12-SHELF-13,49,In Stock,20/3/2023,Sweden,66.0423,13.334
SKU001062,Product_1062,Office Supplies,629.99,153,Low,66,17,6/1/2024,SUP021,AISLE-12-SHELF-13,48,In Stock,10/11/2023,Germany,51.3133,7.7389
SKU001482,Product_1482,Clothing,278.95,931,High,33,1,27/7/2024,SUP040,AISLE-12-SHELF-13,40,In Stock,3/10/2023,France,46.2876,-0.442
SKU001892,Product_1892,Electronics,199.93,555,Mid,51,15,3/4/2024,SUP001,AISLE-12-SHELF-13,12,In Stock,18/4/2023,Poland,54.4093,20.4247
SKU002573,Product_2573,Clothing,416.10,338,Mid,27,4,10/7/2024,SUP046,AISLE-12-SHELF-13,36,Out of Stock,11/10/2023,Germany,51.8292,6.1854
SKU002605,Product_2605,Clothing,763.12,736,High,83,21,27/6/2024,SUP038,AISLE-12-SHELF-13,39,In Stock,10/2/2024,United Kingdom,51.3253,-1.1918
SKU002817,Product_2817,Clothing,864.42,812,High,96,16,14/4/2024,SUP031,AISLE-12-SHELF-13,7,In Stock,30/12/2023,Belgium,51.4131,5.7896
SKU003550,Product_3550,Home & Garden,821.86,639,Mid,77,16,29/5/2025,SUP035,AISLE-12-SHELF-13,21,In Stock,12/2/2025,Germany,54.5807,11.2556
SKU001054,Product_1054,Clothing,417.33,641,Mid,55,7,6/9/2025,SUP028,AISLE-12-SHELF-14,36,In Stock,6/1/2025,Belgium,50.0636,3.5434
SKU001472,Product_1472,Home & Garden,82.23,723,High,39,8,11/3/2024,SUP022,AISLE-12-SHELF-14,46,In Stock,10/1/2024,Netherlands,51.6253,5.6126
SKU001507,Product_1507,Toys,755.51,693,Mid,22,16,20/7/2025,SUP018,AISLE-12-SHELF-14,6,In Stock,20/12/2024,Germany,49.1903,6.041
SKU002723,Product_2723,Home & Garden,644.87,777,High,49,29,1/1/2025,SUP045,AISLE-12-SHELF-14,19,In Stock,13/11/2024,Belgium,50.9284,2.7711
SKU003645,Product_3645,Books,53.61,861,High,93,14,7/11/2024,SUP016,AISLE-12-SHELF-14,28,In Stock,14/2/2024,Netherlands,50.9442,5.699
SKU004401,Product_4401,Sports,682.86,64,Low,21,29,16/1/2024,SUP023,AISLE-12-SHELF-14,28,In Stock,5/5/2023,United Kingdom,53.259,-4.4517
SKU004848,Product_4848,Clothing,247.35,486,Mid,24,25,26/3/2024,SUP006,AISLE-12-SHELF-14,25,In Stock,10/1/2024,Belgium,50.2271,6.3795
SKU001318,Product_1318,Home & Garden,919.73,271,Low,26,25,18/2/2024,SUP047,AISLE-12-SHELF-15,12,In Stock,27/11/2023,France,46.6834,8.475
SKU004886,Product_4886,Office Supplies,955.38,288,Low,61,6,15/8/2024,SUP046,AISLE-12-SHELF-15,6,In Stock,7/5/2024,France,41.5631,5.2363
SKU000069,Product_69,Books,504.00,208,Low,88,11,20/1/2024,SUP016,AISLE-12-SHELF-16,15,In Stock,28/4/2023,Netherlands,51.145,5.0252
SKU000075,Product_75,Electronics,749.36,955,High,95,24,23/5/2024,SUP033,AISLE-12-SHELF-16,41,In Stock,15/6/2023,Belgium,50.1365,5.9876
SKU000702,Product_702,Electronics,528.44,949,High,27,7,3/9/2023,SUP019,AISLE-12-SHELF-16,27,In Stock,19/7/2023,Poland,53.1654,15.3442
SKU001111,Product_1111,Home & Garden,976.49,105,Low,25,7,12/2/2024,SUP001,AISLE-12-SHELF-16,47,In Stock,13/12/2023,Netherlands,52.3275,3.3597
SKU001189,Product_1189,Clothing,67.52,861,High,51,3,4/10/2024,SUP004,AISLE-12-SHELF-16,26,In Stock,27/4/2024,Netherlands,52.6292,5.3505
SKU003902,Product_3902,Office Supplies,766.98,783,High,14,27,16/1/2024,SUP039,AISLE-12-SHELF-16,44,In Stock,16/9/2023,Italy,44.792,10.0577
SKU000601,Product_601,Home & Garden,617.66,517,Mid,44,8,31/10/2024,SUP048,AISLE-12-SHELF-17,38,Out of Stock,5/4/2024,United Kingdom,53.4123,-5.7774
SKU001758,Product_1758,Toys,309.50,205,Low,51,25,6/11/2024,SUP049,AISLE-12-SHELF-17,39,In Stock,20/3/2024,Spain,39.852,2.8162
SKU002650,Product_2650,Books,41.79,114,Low,51,12,3/9/2024,SUP018,AISLE-12-SHELF-17,15,In Stock,19/12/2023,Netherlands,52.5008,3.3696
SKU004640,Product_4640,Clothing,929.29,506,Mid,49,26,22/11/2023,SUP002,AISLE-12-SHELF-17,36,In Stock,15/11/2023,Italy,46.3892,13.7547
SKU003621,Product_3621,Books,749.40,84,Low,48,7,12/4/2025,SUP019,AISLE-12-SHELF-18,36,In Stock,18/12/2024,United Kingdom,54.6854,-1.4904
SKU004979,Product_4979,Sports,399.82,314,Mid,81,17,22/4/2024,SUP040,AISLE-12-SHELF-18,40,In Stock,11/12/2023,Belgium,50.9304,2.7917
SKU000468,Product_468,Toys,45.70,209,Low,77,22,30/1/2025,SUP004,AISLE-12-SHELF-19,32,In Stock,1/5/2024,France,43.8652,4.0139
SKU001183,Product_1183,Electronics,483.89,992,High,89,3,29/2/2024,SUP027,AISLE-12-SHELF-19,7,In Stock,20/2/2024,Poland,54.2549,19.516
SKU001480,Product_1480,Sports,909.62,139,Low,31,25,18/1/2024,SUP028,AISLE-12-SHELF-19,38,In Stock,15/7/2023,United Kingdom,55.5431,-4.0636
SKU002310,Product_2310,Clothing,839.30,125,Low,96,26,25/2/2026,SUP036,AISLE-12-SHELF-19,49,In Stock,5/3/2025,Sweden,68.8396,21.0433
SKU002412,Product_2412,Electronics,696.35,139,Low,14,9,20/5/2025,SUP014,AISLE-12-SHELF-19,10,In Stock,3/8/2024,Netherlands,51.4394,5.7465
SKU000770,Product_770,Toys,399.76,531,Mid,82,20,5/4/2024,SUP028,AISLE-12-SHELF-20,47,In Stock,28/6/2023,Germany,51.7463,10.3457
SKU000876,Product_876,Toys,196.13,684,Mid,95,21,3/3/2025,SUP028,AISLE-12-SHELF-20,20,In Stock,9/1/2025,Austria,48.1827,11.2423
SKU001007,Product_1007,Office Supplies,213.59,291,Low,61,29,27/1/2024,SUP002,AISLE-12-SHELF-20,23,In Stock,27/3/2023,United Kingdom,50.1758,-7.0055
SKU001105,Product_1105,Office Supplies,528.20,152,Low,55,10,31/10/2024,SUP050,AISLE-12-SHELF-20,48,In Stock,17/9/2024,Italy,46.33,12.3559
SKU003859,Product_3859,Toys,272.93,955,High,21,2,14/7/2024,SUP050,AISLE-12-SHELF-20,44,In Stock,8/6/2024,France,45.0626,-1.1766
SKU004278,Product_4278,Electronics,234.72,281,Low,80,20,11/3/2025,SUP013,AISLE-12-SHELF-20,37,In Stock,20/10/2024,France,46.4485,-3.4255
SKU000185,Product_185,Toys,675.32,176,Low,44,14,23/9/2024,SUP031,AISLE-12-SHELF-21,33,Out of Stock,8/3/2024,Italy,40.525,14.0414
SKU001832,Product_1832,Clothing,389.03,875,High,77,18,11/3/2024,SUP026,AISLE-12-SHELF-21,10,In Stock,21/10/2023,Belgium,51.1999,5.3321
SKU002505,Product_2505,Books,157.25,725,High,90,21,5/12/2024,SUP034,AISLE-12-SHELF-21,24,In Stock,27/7/2024,Austria,47.7835,12.5978
SKU003111,Product_3111,Toys,957.10,625,Mid,28,18,24/4/2024,SUP029,AISLE-12-SHELF-21,13,In Stock,9/6/2023,France,42.9299,5.1986
SKU003112,Product_3112,Electronics,592.81,218,Low,88,5,17/2/2024,SUP023,AISLE-12-SHELF-21,5,In Stock,12/5/2023,Belgium,50.0832,3.6035
SKU003858,Product_3858,Sports,17.04,232,Low,22,11,23/6/2025,SUP032,AISLE-12-SHELF-21,20,Out of Stock,6/1/2025,United Kingdom,54.6247,-2.5895
SKU003952,Product_3952,Home & Garden,806.40,219,Low,32,23,8/11/2024,SUP048,AISLE-12-SHELF-21,44,In Stock,2/7/2024,Germany,52.5583,11.9339
SKU004145,Product_4145,Office Supplies,911.67,291,Low,13,16,10/5/2025,SUP011,AISLE-12-SHELF-21,29,In Stock,22/5/2024,Austria,47.9545,15.5073
SKU000584,Product_584,Electronics,905.80,358,Mid,72,12,10/2/2024,SUP035,AISLE-12-SHELF-22,28,Out of Stock,27/11/2023,Poland,50.4647,18.5283
SKU001506,Product_1506,Home & Garden,789.50,642,Mid,71,9,16/6/2024,SUP004,AISLE-12-SHELF-22,22,In Stock,11/5/2024,Spain,36.79,-0.7838
SKU002283,Product_2283,Office Supplies,171.27,343,Mid,78,28,6/8/2023,SUP027,AISLE-12-SHELF-22,28,In Stock,10/6/2023,Belgium,51.4308,5.167
SKU003786,Product_3786,Electronics,107.76,949,High,39,12,13/6/2024,SUP004,AISLE-12-SHELF-22,36,In Stock,9/10/2023,Poland,50.0913,22.9801
SKU004336,Product_4336,Books,36.33,864,High,96,7,21/8/2025,SUP012,AISLE-12-SHELF-22,40,In Stock,23/11/2024,Spain,37.2426,-3.2033
SKU000141,Product_141,Home & Garden,590.28,837,High,27,18,19/10/2024,SUP040,AISLE-12-SHELF-23,10,In Stock,29/3/2024,Austria,47.1731,10.7515
SKU001830,Product_1830,Toys,248.52,937,High,69,19,7/5/2024,SUP006,AISLE-12-SHELF-23,41,In Stock,8/9/2023,Belgium,49.8797,2.9297
SKU002463,Product_2463,Clothing,934.10,322,Mid,54,7,20/9/2025,SUP040,AISLE-12-SHELF-23,32,In Stock,23/2/2025,Italy,45.4115,14.3706
SKU003010,Product_3010,Home & Garden,820.46,132,Low,12,18,2/4/2025,SUP027,AISLE-12-SHELF-23,26,In Stock,26/4/2024,Sweden,61.0523,18.4387
SKU004423,Product_4423,Office Supplies,608.52,548,Mid,22,1,2/9/2025,SUP021,AISLE-12-SHELF-23,47,In Stock,13/12/2024,France,50.0403,9.0791
SKU002948,Product_2948,Home & Garden,746.39,487,Mid,42,16,3/2/2025,SUP005,AISLE-12-SHELF-24,38,In Stock,30/12/2024,Netherlands,53.4744,6.4268
SKU004495,Product_4495,Home & Garden,876.00,715,High,44,20,15/8/2024,SUP010,AISLE-12-SHELF-24,21,In Stock,2/11/2023,Austria,47.3244,16.4283
SKU004533,Product_4533,Toys,515.35,314,Mid,93,5,10/9/2025,SUP036,AISLE-12-SHELF-24,28,In Stock,14/1/2025,Netherlands,51.2158,6.0591
SKU002822,Product_2822,Home & Garden,364.76,664,Mid,16,3,7/7/2024,SUP009,AISLE-12-SHELF-25,47,In Stock,5/7/2024,Spain,42.1752,-6.8662
SKU003297,Product_3297,Home & Garden,678.10,260,Low,40,11,22/5/2023,SUP007,AISLE-12-SHELF-25,20,In Stock,6/4/2023,Netherlands,52.1011,5.4961
SKU004744,Product_4744,Sports,524.90,539,Mid,90,22,18/1/2024,SUP050,AISLE-12-SHELF-25,49,In Stock,14/1/2024,France,46.9805,-3.4751
SKU001664,Product_1664,Office Supplies,514.85,620,Mid,36,11,5/6/2025,SUP041,AISLE-12-SHELF-26,31,Out of Stock,12/1/2025,Spain,37.6212,0.9489
SKU001759,Product_1759,Office Supplies,247.96,217,Low,67,15,9/2/2025,SUP021,AISLE-12-SHELF-26,22,In Stock,18/2/2024,Belgium,51.0393,4.4044
SKU001802,Product_1802,Office Supplies,298.35,742,High,95,29,4/7/2024,SUP015,AISLE-12-SHELF-26,31,In Stock,20/6/2024,Netherlands,51.6224,3.9866
SKU001935,Product_1935,Home & Garden,443.92,762,High,72,6,8/4/2024,SUP012,AISLE-12-SHELF-26,46,Out of Stock,24/3/2024,Austria,46.8756,12.8114
SKU003660,Product_3660,Clothing,818.07,393,Mid,56,10,2/6/2025,SUP047,AISLE-12-SHELF-26,18,In Stock,21/1/2025,Spain,41.7035,-0.9294
SKU004586,Product_4586,Toys,354.90,131,Low,45,13,12/7/2023,SUP046,AISLE-12-SHELF-26,42,In Stock,7/6/2023,Belgium,49.617,4.7944
SKU004849,Product_4849,Home & Garden,945.74,88,Low,69,17,7/4/2024,SUP014,AISLE-12-SHELF-26,9,In Stock,2/5/2023,Belgium,50.6424,4.3432
SKU001722,Product_1722,Books,615.73,524,Mid,69,23,10/7/2024,SUP025,AISLE-12-SHELF-27,21,In Stock,19/7/2023,Netherlands,53.2619,6.3238
SKU001811,Product_1811,Home & Garden,623.94,620,Mid,31,7,20/12/2024,SUP010,AISLE-12-SHELF-27,40,In Stock,11/4/2024,France,50.3775,8.9398
SKU002005,Product_2005,Sports,513.43,960,High,31,6,16/11/2024,SUP023,AISLE-12-SHELF-27,42,In Stock,3/7/2024,Germany,47.7746,13.3718
SKU004951,Product_4951,Books,452.70,249,Low,63,27,10/11/2025,SUP021,AISLE-12-SHELF-27,7,In Stock,21/11/2024,France,43.9756,0.5375
SKU000155,Product_155,Books,834.89,778,High,10,27,5/3/2024,SUP034,AISLE-12-SHELF-28,32,In Stock,9/2/2024,Sweden,59.6471,21.4675
SKU000482,Product_482,Books,86.31,89,Low,50,25,14/8/2023,SUP007,AISLE-12-SHELF-29,39,In Stock,3/4/2023,Austria,46.9697,10.3689
SKU001043,Product_1043,Sports,542.30,771,High,72,11,26/8/2024,SUP022,AISLE-12-SHELF-29,6,In Stock,10/9/2023,Spain,38.5643,-5.7958
SKU001922,Product_1922,Electronics,213.69,43,Low,47,27,5/11/2024,SUP015,AISLE-12-SHELF-29,10,In Stock,9/11/2023,France,45.3293,-1.6461
SKU003450,Product_3450,Office Supplies,350.29,126,Low,24,4,21/1/2025,SUP045,AISLE-12-SHELF-29,11,In Stock,23/3/2024,Spain,38.3614,-3.0678
SKU003567,Product_3567,Toys,971.64,531,Mid,34,4,31/8/2023,SUP021,AISLE-12-SHELF-29,43,In Stock,28/4/2023,Netherlands,51.9084,6.6779
SKU004207,Product_4207,Clothing,37.89,47,Low,41,13,4/10/2023,SUP035,AISLE-12-SHELF-29,19,Out of Stock,23/3/2023,Austria,46.7193,13.8528
SKU000739,Product_739,Office Supplies,21.20,701,High,41,22,4/5/2025,SUP044,AISLE-12-SHELF-30,14,In Stock,4/8/2024,Spain,43.745,0.4992
SKU002828,Product_2828,Clothing,992.52,401,Mid,35,27,29/6/2024,SUP006,AISLE-12-SHELF-30,11,In Stock,4/3/2024,Spain,43.4443,-3.2698
SKU003971,Product_3971,Home & Garden,226.30,847,High,95,6,11/1/2026,SUP044,AISLE-12-SHELF-30,25,Out of Stock,15/1/2025,Spain,41.4942,1.919
SKU004006,Product_4006,Books,326.90,296,Low,39,11,30/3/2025,SUP032,AISLE-12-SHELF-30,5,In Stock,28/2/2025,Austria,47.7672,15.5951
SKU004773,Product_4773,Electronics,101.82,216,Low,89,3,25/5/2025,SUP011,AISLE-12-SHELF-30,47,In Stock,30/6/2024,Austria,46.5398,16.6177
SKU000304,Product_304,Electronics,660.22,922,High,24,8,16/1/2026,SUP008,AISLE-12-SHELF-31,46,In Stock,17/1/2025,United Kingdom,56.8965,-4.9627
SKU000563,Product_563,Home & Garden,999.51,667,Mid,40,27,24/8/2024,SUP001,AISLE-12-SHELF-31,27,In Stock,30/5/2024,Italy,41.0009,7.9483
SKU000858,Product_858,Home & Garden,345.28,798,High,18,3,21/1/2024,SUP047,AISLE-12-SHELF-31,7,In Stock,1/9/2023,Poland,52.1649,20.9398
SKU000942,Product_942,Home & Garden,262.57,407,Mid,48,2,16/5/2024,SUP004,AISLE-12-SHELF-31,28,In Stock,7/11/2023,United Kingdom,56.0701,-7.6427
SKU001899,Product_1899,Clothing,15.86,572,Mid,39,13,5/7/2025,SUP005,AISLE-12-SHELF-31,41,Out of Stock,15/1/2025,Spain,43.2848,-6.737
